Game,Nodes,Edges,Algorithm,Status,Time_ms,Peak_Memory_MB
Random_55,10000,25971,pzlk,OK,4.477392999999999,4.67179
Random_55,10000,25971,si,OK,3718.355838,1528.3792
Random_55,10000,25971,ptl,OK,5.904088,2.868247
Random_56,10000,25693,tl,OK,1.891651,2.831481
Random_56,10000,25693,zlk,OK,1.836466,2.7599325
Random_56,10000,25693,pzlk,OK,2.5782570000000002,2.8849401
Random_56,10000,25693,si,OK,5145.53202,1527.7666
Random_56,10000,25693,ptl,OK,7.092241,2.831481
Random_57,10000,25798,tl,OK,2.25863,2.8336172
Random_57,10000,25798,zlk,OK,2.789531,3.3861074
Random_57,10000,25798,pzlk,OK,6.040489,3.5374212
Random_57,10000,25798,si,OK,4078.379378,1528.3794
Random_57,10000,25798,ptl,OK,5.814189,2.8336172
Random_58,10000,25828,tl,OK,2.794831,2.8319693
Random_58,10000,25828,zlk,OK,5.035857,5.031066
Random_58,10000,25828,pzlk,OK,7.133951000000001,5.156638
Random_58,10000,25828,si,OK,4183.566473,1527.8436
Random_58,10000,25828,ptl,OK,6.236192,2.8668432
Random_59,10000,25692,tl,OK,2.899741,2.9416113
Random_59,10000,25692,zlk,OK,5.710230999999999,4.6441717
Random_59,10000,25692,pzlk,OK,7.771215,4.7697363
Random_59,10000,25692,si,OK,4377.672295,1528.3771
Random_59,10000,25692,ptl,OK,6.87016,2.9570913
Random_60,10000,25878,tl,OK,2.244433,2.8356924
Random_60,10000,25878,zlk,OK,2.3468780000000002,3.2198172
Random_60,10000,25878,pzlk,OK,3.468053,3.3696127
Random_60,10000,25878,si,OK,3645.060726,1528.2257
Random_60,10000,25878,ptl,OK,5.6886410000000005,2.8357153
Random_61,10000,25820,tl,OK,2.108384,2.8308096
Random_61,10000,25820,zlk,OK,3.735192,3.5758886
Random_61,10000,25820,pzlk,OK,4.645725,3.6739416
Random_61,10000,25820,si,OK,3973.754338,1528.3782
Random_61,10000,25820,ptl,OK,5.361188,2.8672705
Random_62,10000,26020,tl,OK,2.578759,2.889182
Random_62,10000,26020,zlk,OK,4.242929,4.483367
Random_62,10000,26020,pzlk,OK,5.226370999999999,4.6084356
Random_62,10000,26020,si,OK,4296.160446,1528.3813
Random_62,10000,26020,ptl,OK,5.64076,2.8991995
Random_63,10000,25714,tl,OK,2.2490919999999996,2.8318472
Random_63,10000,25714,zlk,OK,3.279785,5.778182
Random_63,10000,25714,pzlk,OK,6.099233,5.903449
Random_63,10000,25714,si,OK,4723.153176000001,1528.1487
Random_63,10000,25714,ptl,OK,5.505604,2.8667212
Random_64,10000,25775,tl,OK,2.0067209999999998,2.8319082
Random_64,10000,25775,zlk,OK,2.445777,4.3067923
Random_64,10000,25775,pzlk,OK,3.9497109999999997,4.4319525
Random_64,10000,25775,si,OK,3992.341757,1528.0725
Random_64,10000,25775,ptl,OK,5.0290170000000005,2.8667822
Random_65,10000,25875,tl,OK,3.7106660000000002,2.833434
Random_65,10000,25875,zlk,OK,7.646381,5.0475225
